"DeployIDs","Ptt","TagType","HistType","GMTDate","MonthNumb","LocationQuality","Latitude","Longitude","Sum","Bin1","Bin2","Bin3","Bin4","Bin5","Bin6","Bin7","Bin8","Bin9","Bin10","Bin11","Bin12","Bin13","Bin14","Bin15","Bin16","Bin17","Bin18","Bin19","Bin20","Bin21","Bin22","Bin23","Bin24"
"EB15SMK-110598",110598.00,"Spot","Percent",42416.00,"02",,,,,3.00,20.00,20.00,20.00,20.00,10.00,0.00,3.00,0.00,10.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,3.00,10.00,10.00,20.00,20.00,20.00,20.00
"EB15SMK-110598",110598.00,"Spot","Percent",42420.00,"02",,,,,20.00,10.00,20.00,20.00,10.00,0.00,3.00,0.00,10.00,10.00,10.00,20.00,10.00,10.00,10.00,10.00,20.00,20.00,20.00,10.00,10.00,20.00,20.00,10.00
"EB15SMK-110598",110590.00,"Spot","Percent",42422.00,"02",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42423.00,"02",,,,,0.00,3.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42424.00,"02",,,,,3.00,3.00,10.00,100.00,100.00,100.00,100.00,100.00,100.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110598.00,"Spot","Percent",42426.00,"02",,,,,20.00,20.00,20.00,50.00,20.00,10.00,40.00,10.00,10.00,20.00,10.00,10.00,10.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,10.00
"EB15SMK-110598",110590.00,"Spot","Percent",42429.00,"02",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42430.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42432.00,"03",,,,,98.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,100.00,40.00,100.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42435.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42436.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42452.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,20.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42453.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,100.00,100.00,100.00
"EB15SMK-110598",110590.00,"Spot","Percent",42454.00,"03",,,,,100.00,100.00,100.00,100.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42455.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42457.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42459.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42460.00,"03",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42461.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42462.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
"EB15SMK-110598",110590.00,"Spot","Percent",42463.00,"04",,,,,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,100.00,100.00,100.00,100.00,100.00,100.00
"EB15SMK-110598",110590.00,"Spot","Percent",42464.00,"04",,,,,100.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,100.00,100.00,100.00,90.00,0.00,80.00
"EB15SMK-110598",110590.00,"Spot","Percent",42465.00,"04",,,,,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,80.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,100.00,100.00,100.00
"EB15SMK-110598",110590.00,"Spot","Percent",42466.00,"04",,,,,100.00,100.00,100.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,100.00,100.00,100.00
"EB15SMK-110598",110590.00,"Spot","Percent",42467.00,"04",,,,,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42470.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42471.00,"04",,,,,0.00,0.00,0.00,3.00,0.00,50.00,100.00,100.00,100.00,60.00,40.00,100.00,100.00,100.00,98.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,60.00
"EB15SMK-110598",110590.00,"Spot","Percent",42472.00,"04",,,,,100.00,100.00,100.00,100.00,100.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42473.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42474.00,"04",,,,,3.00,10.00,10.00,90.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42475.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42476.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42477.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42478.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42481.00,"04",,,,,0.00,3.00,80.00,100.00,100.00,100.00,100.00,100.00,20.00,50.00,100.00,100.00,70.00,80.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.00,90.00,100.00
"EB15SMK-110598",110590.00,"Spot","Percent",42483.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42484.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42485.00,"04",,,,,0.00,0.00,0.00,20.00,30.00,20.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"EB15SMK-110598",110590.00,"Spot","Percent",42486.00,"04",,,,,100.00,100.00,100.00,60.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42487.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42488.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,30.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,80.00,100.00,100.00,100.00
"EB15SMK-110598",110590.00,"Spot","Percent",42489.00,"04",,,,,100.00,80.00,10.00,3.00,40.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,10.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42490.00,"04",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42491.00,"05",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42492.00,"05",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42493.00,"05",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,90.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"EB15SMK-110598",110590.00,"Spot","Percent",42494.00,"05",,,,,100.00,50.00,10.00,0.00,30.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"EB15SMK-110598",110590.00,"Spot","Percent",42495.00,"05",,,,,100.00,100.00,100.00,100.00,100.00,60.00,10.00,50.00,100.00,60.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,60.00,0.00,0.00,3.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42496.00,"05",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42497.00,"05",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42498.00,"05",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42499.00,"05",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42500.00,"05",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,40.00,80.00,3.00,10.00,90.00,100.00,80.00,3.00,10.00,3.00,60.00,100.00,100.00,20.00,50.00
"EB15SMK-110598",110590.00,"Spot","Percent",42503.00,"05",,,,,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,20.00,3.00,10.00,60.00,100.00,100.00,100.00,100.00,100.00
"EB15SMK-110598",110590.00,"Spot","Percent",42507.00,"05",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,40.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42508.00,"05",,,,,0.00,0.00,0.00,0.00,0.00,50.00,100.00,100.00,100.00,100.00,100.00,80.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42509.00,"05",,,,,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,10.00,20.00,50.00,100.00
"EB15SMK-110598",110590.00,"Spot","Percent",42510.00,"05",,,,,100.00,100.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42511.00,"05",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42512.00,"05",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42513.00,"05",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42514.00,"05",,,,,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42515.00,"05",,,,,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,3.00,3.00,60.00,100.00,80.00,3.00,10.00,3.00,3.00,0.00,3.00,0.00,3.00,3.00,10.00,10.00
"EB15SMK-110598",110590.00,"Spot","Percent",42523.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42524.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42525.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,20.00,0.00,3.00,10.00,0.00,0.00,0.00,3.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42529.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42530.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42531.00,"06",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,40.00,90.00,50.00,100.00,100.00,100.00,98.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42535.00,"06",,,,,20.00,100.00,100.00,100.00,100.00,100.00,40.00,3.00,10.00,20.00,90.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,80.00
"EB15SMK-110598",110590.00,"Spot","Percent",42537.00,"06",,,,,3.00,0.00,0.00,0.00,3.00,0.00,3.00,0.00,0.00,0.00,3.00,0.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,50.00,100.00,100.00,100.00,100.00
"EB15SMK-110598",110590.00,"Spot","Percent",42538.00,"06",,,,,100.00,90.00,10.00,10.00,10.00,10.00,10.00,90.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,40.00,3.00,3.00,3.00
"EB15SMK-110598",110590.00,"Spot","Percent",42539.00,"06",,,,,0.00,3.00,0.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,20.00,100.00,40.00,3.00,3.00,3.00,0.00,3.00,3.00,3.00,0.00,0.00,3.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42540.00,"06",,,,,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,3.00,30.00,100.00,30.00,10.00,10.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,60.00,100.00
"EB15SMK-110598",110590.00,"Spot","Percent",42541.00,"06",,,,,30.00,0.00,3.00,3.00,0.00,0.00,3.00,3.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,40.00,3.00,0.00,10.00
"EB15SMK-110598",110590.00,"Spot","Percent",42542.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,90.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42543.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42544.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,3.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42545.00,"06",,,,,0.00,40.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42546.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,30.00,100.00,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,100.00,20.00
"EB15SMK-110598",110590.00,"Spot","Percent",42547.00,"06",,,,,10.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,3.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42548.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,100.00,100.00,100.00,60.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42549.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42550.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,3.00,90.00,100.00,100.00,90.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42551.00,"06",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,3.00,0.00,20.00,90.00,40.00,50.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42564.00,"07",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42565.00,"07",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42566.00,"07",,,,,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42567.00,"07",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42568.00,"07",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42569.00,"07",,,,,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42570.00,"07",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42571.00,"07",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,50.00,3.00,0.00,0.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42572.00,"07",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,70.00,100.00,50.00,100.00,100.00,100.00,100.00,100.00,70.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42573.00,"07",,,,,0.00,0.00,0.00,0.00,3.00,3.00,90.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,80.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42574.00,"07",,,,,0.00,50.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,80.00,3.00,3.00,20.00,100.00,80.00,3.00,0.00,0.00,3.00,0.00,3.00,0.00
"EB15SMK-110598",110590.00,"Spot","Percent",42575.00,"07",,,,,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,3.00,0.00,0.00,0.00,3.00,3.00,0.00
"EB16BRW-158447",158447.00,"Spot","Percent",42769.00,"02",,,,,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,0.00,0.00,50.00,10.00,10.00,10.00,10.00,10.00,3.00,3.00,10.00,10.00,10.00
"EB16BRW-158447",158447.00,"Spot","Percent",42770.00,"02",,,,,3.00,3.00,10.00,20.00,10.00,3.00,10.00,3.00,3.00,20.00,50.00,40.00,40.00,30.00,0.00,20.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00
"EB16BRW-158447",158447.00,"Spot","Percent",42772.00,"02",,,,,10.00,40.00,100.00,100.00,100.00,100.00,100.00,100.00,90.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00,10.00,3.00
"EB16BRW-158447",158447.00,"Spot","Percent",42802.00,"03",,,,,3.00,10.00,10.00,90.00,98.00,98.00,40.00,60.00,10.00,3.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,3.00,10.00,10.00,70.00,100.00
"EB16BRW-158447",158447.00,"Spot","Percent",42833.00,"04",,,,,3.00,3.00,0.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,3.00,0.00,3.00,10.00,3.00,3.00,3.00
"EB16BRW-158447",158447.00,"Spot","Percent",42836.00,"04",,,,,30.00,100.00,100.00,100.00,100.00,100.00,50.00,10.00,3.00,50.00,30.00,20.00,3.00,3.00,3.00,3.00,3.00,3.00,10.00,10.00,10.00,3.00,10.00,10.00
