DeployIDs,Ptt,TagType,HistType,GMTDate,LocationQuality,Latitude,Longitude,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24
PL18BRW-169951,149040,UT,Percent,11/19/18 0:00,,,,,3,0,3,0,0,3,0,0,3,0,0,0,3,0,3,0,0,3,3,3,0,3,3,3
PL18BRW-169951,149040,UT,Percent,11/20/18 0:00,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,11/21/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,3,0,0
PL18BRW-169951,149040,UT,Percent,11/22/18 0:00,,,,,0,0,3,0,3,0,3,3,3,3,0,0,3,3,3,0,0,3,3,3,3,3,3,0
PL18BRW-169951,149040,UT,Percent,11/23/18 0:00,,,,,0,0,0,3,3,0,3,0,3,3,3,0,0,3,3,3,3,3,0,3,0,3,0,0
PL18BRW-169951,149040,UT,Percent,11/24/18 0:00,,,,,0,3,0,0,0,0,3,3,3,3,3,3,0,3,0,0,0,3,0,3,3,3,3,0
PL18BRW-169951,149040,UT,Percent,11/25/18 0:00,,,,,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,3,3,3,0,3
PL18BRW-169951,149040,UT,Percent,11/26/18 0:00,,,,,3,0,0,0,3,3,0,0,0,0,3,0,0,3,3,0,3,0,0,3,0,3,3,3
PL18BRW-169951,149040,UT,Percent,11/27/18 0:00,,,,,0,0,3,0,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,0,0
PL18BRW-169951,149040,UT,Percent,11/28/18 0:00,,,,,0,0,3,0,0,3,3,3,0,3,3,0,0,0,3,3,3,3,3,3,0,3,0,3
PL18BRW-169951,149040,UT,Percent,11/29/18 0:00,,,,,3,0,0,3,0,3,3,0,3,3,3,0,0,0,0,0,3,3,0,3,0,0,3,3
PL18BRW-169951,149040,UT,Percent,12/1/18 0:00,,,,,0,0,0,0,3,3,3,3,3,3,0,0,10,0,0,0,0,0,3,3,3,3,3,3
PL18BRW-169951,149040,UT,Percent,12/2/18 0:00,,,,,3,0,3,3,40,100,100,100,100,100,100,50,3,0,0,20,98,100,100,100,100,100,100,100
PL18BRW-169951,149040,UT,Percent,12/5/18 0:00,,,,,3,3,3,3,3,0,0,3,3,3,3,3,0,0,3,3,3,3,3,3,3,3,0,0
PL18BRW-169951,149040,UT,Percent,12/6/18 0:00,,,,,3,3,3,0,0,0,3,0,0,3,0,3,3,0,0,0,3,0,3,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,12/7/18 0:00,,,,,0,3,0,3,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,0,0,0,3,3
PL18BRW-169951,149040,UT,Percent,12/10/18 0:00,,,,,0,0,3,3,3,3,0,0,0,0,3,0,0,10,3,0,3,3,3,0,0,0,3,0
PL18BRW-169951,149040,UT,Percent,12/11/18 0:00,,,,,0,3,3,3,0,0,3,0,3,0,3,3,0,0,0,3,3,0,0,0,0,0,3,0
PL18BRW-169951,149040,UT,Percent,12/12/18 0:00,,,,,3,0,3,3,0,0,3,3,0,3,0,3,0,3,0,3,0,0,0,0,0,3,3,3
PL18BRW-169951,149040,UT,Percent,12/16/18 0:00,,,,,0,0,0,3,0,0,0,0,3,3,0,0,3,3,0,0,0,3,0,0,3,0,0,0
PL18BRW-169951,149040,UT,Percent,12/18/18 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0
PL18BRW-169951,149040,UT,Percent,12/19/18 0:00,,,,,0,0,0,3,3,0,3,3,0,3,3,3,3,0,3,0,0,0,0,0,0,0,3,0
PL18BRW-169951,149040,UT,Percent,12/20/18 0:00,,,,,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3
PL18BRW-169951,149040,UT,Percent,12/22/18 0:00,,,,,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,12/27/18 0:00,,,,,3,3,3,3,3,0,0,3,3,3,0,0,0,0,0,0,0,3,3,3,3,0,3,0
PL18BRW-169951,149040,UT,Percent,12/28/18 0:00,,,,,3,3,3,3,3,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,12/29/18 0:00,,,,,0,3,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0
PL18BRW-169951,149040,UT,Percent,12/30/18 0:00,,,,,0,0,0,0,0,3,0,3,0,3,0,3,3,0,3,3,3,0,3,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,12/31/18 0:00,,,,,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,3,3,0,0,3,0,0
PL18BRW-169951,149040,UT,Percent,1/1/19 0:00,,,,,3,0,0,30,100,100,20,0,0,10,0,0,0,0,0,0,3,0,0,3,0,3,3,0
PL18BRW-169951,149040,UT,Percent,1/2/19 0:00,,,,,0,0,0,0,70,100,100,100,100,100,100,100,100,100,100,100,100,70,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,1/3/19 0:00,,,,,0,0,3,3,60,100,100,10,3,10,3,0,0,0,0,0,3,3,3,3,3,0,0,0
PL18BRW-169951,149040,UT,Percent,1/4/19 0:00,,,,,3,0,3,20,100,100,98,90,100,100,100,80,90,100,90,0,10,3,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,1/5/19 0:00,,,,,0,0,70,100,100,100,100,100,100,100,100,100,100,100,100,90,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,1/6/19 0:00,,,,,0,0,0,0,0,0,0,0,3,3,0,0,0,0,80,100,100,100,100,80,0,0,0,0
PL18BRW-169951,149040,UT,Percent,1/8/19 0:00,,,,,3,3,10,3,3,3,3,0,3,3,0,0,0,0,3,10,3,3,0,3,0,3,3,10
PL18BRW-169951,149040,UT,Percent,1/9/19 0:00,,,,,30,100,100,100,100,100,100,100,100,90,0,0,0,3,0,3,3,3,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,1/10/19 0:00,,,,,3,3,3,3,3,3,0,0,0,0,3,0,0,0,3,3,3,3,3,3,3,0,0,0
PL18BRW-169951,149040,UT,Percent,1/11/19 0:00,,,,,0,0,0,0,3,3,3,3,3,10,3,0,0,0,0,3,10,3,3,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,1/12/19 0:00,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,10,3,0,3,3,3,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,1/13/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,1/14/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,1/15/19 0:00,,,,,0,0,0,3,0,0,3,40,100,100,100,100,40,0,0,0,0,0,3,3,3,3,3,3
PL18BRW-169951,149040,UT,Percent,1/16/19 0:00,,,,,3,3,3,3,0,0,0,0,0,3,40,100,100,100,100,100,100,100,98,0,0,3,0,0
PL18BRW-169951,149040,UT,Percent,1/17/19 0:00,,,,,3,3,3,3,3,3,3,3,3,10,40,100,100,100,100,100,100,100,98,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,1/18/19 0:00,,,,,0,0,0,3,0,3,70,100,100,100,100,100,100,100,100,30,0,0,3,3,3,3,3,0
PL18BRW-169951,149040,UT,Percent,1/19/19 0:00,,,,,3,3,3,3,10,0,3,3,0,3,0,20,3,30,100,100,100,100,20,0,0,0,3,0
PL18BRW-169951,149040,UT,Percent,1/20/19 0:00,,,,,10,10,0,50,100,100,100,100,100,100,100,100,30,3,3,3,3,3,3,0,0,0,3,0
PL18BRW-169951,149040,UT,Percent,1/21/19 0:00,,,,,3,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,10,3,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,1/22/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,1/23/19 0:00,,,,,0,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,10,10,3,0,0,0,3,0
PL18BRW-169951,149040,UT,Percent,1/29/19 0:00,,,,,3,3,3,3,0,0,3,3,3,3,3,3,0,3,3,3,10,3,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,1/30/19 0:00,,,,,3,0,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,0,0,0,0,3,0,0
PL18BRW-169951,149040,UT,Percent,2/2/19 0:00,,,,,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3
PL18BRW-169951,149040,UT,Percent,2/3/19 0:00,,,,,3,3,3,3,0,3,3,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,2/4/19 0:00,,,,,0,0,0,0,3,0,3,60,100,100,100,100,100,100,100,100,50,0,0,0,0,0,0,3
PL18BRW-169951,149040,UT,Percent,2/5/19 0:00,,,,,3,3,3,10,60,100,100,100,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,2/6/19 0:00,,,,,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,3,3,3,3,3,3
PL18BRW-169951,149040,UT,Percent,2/7/19 0:00,,,,,3,3,3,3,3,3,3,3,0,0,0,0,0,3,0,3,0,0,3,3,0,3,0,0
PL18BRW-169951,149040,UT,Percent,2/8/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0
PL18BRW-169951,149040,UT,Percent,2/9/19 0:00,,,,,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3
PL18BRW-169951,149040,UT,Percent,2/10/19 0:00,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,0
PL18BRW-169951,149040,UT,Percent,2/11/19 0:00,,,,,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,2/12/19 0:00,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
PL18BRW-169951,149040,UT,Percent,2/13/19 0:00,,,,,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PL18BRW-169951,149040,UT,Percent,2/14/19 0:00,,,,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,3
PL18BRW-169951,149040,UT,Percent,2/15/19 0:00,,,,,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3
PL18BRW-169951,149040,UT,Percent,2/16/19 0:00,,,,,3,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,2/17/19 0:00,,,,,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,2/18/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,2/19/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PL18BRW-169951,149040,UT,Percent,2/20/19 0:00,,,,,0,3,3,3,3,10,0,0,3,3,3,3,3,0,10,3,3,3,0,3,3,3,0,3
PL18BRW-169951,149040,UT,Percent,2/21/19 0:00,,,,,3,3,3,3,3,0,3,0,0,0,0,3,90,100,100,90,40,30,0,0,0,0,3,98
PL18BRW-169951,149040,UT,Percent,2/22/19 0:00,,,,,100,100,100,100,100,100,100,100,100,100,20,0,3,10,0,3,3,0,70,100,100,100,100,100
PL18BRW-169951,149040,UT,Percent,2/23/19 0:00,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60,3,10,10,50,100,100,100,100,100
PL18BRW-169951,149040,UT,Percent,2/24/19 0:00,,,,,100,100,100,3,0,3,3,3,3,3,3,3,0,3,3,3,3,3,0,0,0,3,100,100
PL18BRW-169951,149040,UT,Percent,2/27/19 0:00,,,,,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,3,0,3,3,3,3,0,0,0
PL18BRW-169951,149040,UT,Percent,2/28/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
PL18BRW-169951,149040,UT,Percent,3/1/19 0:00,,,,,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,3/3/19 0:00,,,,,0,0,0,0,0,0,10,3,0,0,0,3,3,3,0,3,0,0,3,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,3/4/19 0:00,,,,,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,3,0,0,0
PL18BRW-169951,149040,UT,Percent,3/5/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0
PL18BRW-169951,149040,UT,Percent,3/7/19 0:00,,,,,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,10,3,0
PL18BRW-169951,149040,UT,Percent,3/8/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,3/9/19 0:00,,,,,0,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,3,3,3
PL18BRW-169951,149040,UT,Percent,3/11/19 0:00,,,,,3,3,3,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,10,0
PL18BRW-169951,149040,UT,Percent,3/12/19 0:00,,,,,0,0,3,3,3,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,3,3
PL18BRW-169951,149040,UT,Percent,3/13/19 0:00,,,,,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,0,3,0,0
PL18BRW-169951,149040,UT,Percent,3/14/19 0:00,,,,,3,3,3,3,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3
PL18BRW-169951,149040,UT,Percent,3/16/19 0:00,,,,,0,3,3,3,3,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0
PL18BRW-169951,149040,UT,Percent,3/18/19 0:00,,,,,10,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,3/19/19 0:00,,,,,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,3/20/19 0:00,,,,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,3/21/19 0:00,,,,,3,3,3,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3
PL18BRW-169951,149040,UT,Percent,3/22/19 0:00,,,,,3,3,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,3/23/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,3/24/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,3,10,3,3,0,0,0,0,0,3,0,0,0,0
PL18BRW-169951,149040,UT,Percent,3/25/19 0:00,,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3
PL18BRW-169951,149040,UT,Percent,3/26/19 0:00,,,,,0,3,10,3,30,3,20,3,80,100,100,40,3,10,3,3,3,3,0,90,10,0,3,3
PL18BRW-169951,149040,UT,Percent,3/28/19 0:00,,,,,3,3,3,3,3,3,3,3,3,3,0,0,0,0,3,3,3,3,3,3,3,3,3,3
PL18BRW-169951,149040,UT,Percent,3/29/19 0:00,,,,,3,0,0,3,0,0,0,0,0,0,0,0,0,10,3,3,3,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,3/30/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,3/31/19 0:00,,,,,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,20,10,0,0,0,0
PL18BRW-169951,149040,UT,Percent,4/1/19 0:00,,,,,0,3,3,0,3,0,0,0,0,3,0,0,0,0,0,3,3,3,10,20,3,3,0,0
PL18BRW-169951,149040,UT,Percent,4/2/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,10,0,0
PL18BRW-169951,149040,UT,Percent,4/3/19 0:00,,,,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,4/4/19 0:00,,,,,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,4/5/19 0:00,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PL18BRW-169951,149040,UT,Percent,4/6/19 0:00,,,,,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,4/7/19 0:00,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PL18BRW-169951,149040,UT,Percent,4/8/19 0:00,,,,,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
PL18BRW-169951,149040,UT,Percent,4/9/19 0:00,,,,,0,0,0,0,10,0,0,3,0,3,0,0,0,10,3,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,4/10/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,4/11/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,10,20,10,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,4/12/19 0:00,,,,,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
PL18BRW-169951,149040,UT,Percent,4/13/19 0:00,,,,,3,0,0,0,0,0,0,0,0,0,3,10,3,3,10,0,0,0,0,0,0,0,0,3
PL18BRW-169951,149040,UT,Percent,4/14/19 0:00,,,,,3,0,0,0,3,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,4/15/19 0:00,,,,,3,0,0,0,3,3,0,0,0,0,3,10,10,3,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,4/16/19 0:00,,,,,0,0,3,0,0,0,0,0,3,10,10,3,0,0,0,0,0,0,0,3,0,0,0,0
PL18BRW-169951,149040,UT,Percent,4/17/19 0:00,,,,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
PL18BRW-169951,149040,UT,Percent,4/18/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,4/19/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,4/20/19 0:00,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18BRW-169951,149040,UT,Percent,4/23/19 0:00,,,,,0,0,3,3,3,3,0,0,0,0,0,3,10,10,3,3,3,3,3,3,3,3,3,0
PL18BRW-169951,149040,UT,Percent,4/25/19 0:00,,,,,3,0,3,3,0,3,3,3,3,3,90,100,100,100,100,100,100,100,100,100,100,100,100,100
PL18BRW-169951,149040,UT,Percent,4/26/19 0:00,,,,,100,100,100,100,100,100,100,98,30,0,20,3,0,10,0,0,0,0,0,80,100,100,100,100
PL18SCM-158427,167948,UT,Percent,7/7/18 0:00,,,,,3,0,3,0,0,3,0,0,3,0,3,0,90,100,100,80,0,10,100,100,90,40,100,100
PL18SCM-158427,167948,UT,Percent,7/8/18 0:00,,,,,20,0,10,10,10,0,0,0,20,98,100,100,100,100,100,40,0,30,90,40,0,0,60,70
PL18SCM-158427,167948,UT,Percent,7/9/18 0:00,,,,,98,10,0,3,3,3,3,3,10,90,100,98,98,90,100,98,100,100,100,100,100,98,100,100
PL18SCM-158427,167948,UT,Percent,7/13/18 0:00,,,,,70,30,90,30,10,3,50,10,3,3,60,100,98,10,30,50,60,40,50,3,0,0,30,20
PL18SCM-158427,167948,UT,Percent,7/14/18 0:00,,,,,10,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,90,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,7/18/18 0:00,,,,,30,3,3,3,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,50,100,100,100
PL18SCM-158427,167948,UT,Percent,7/21/18 0:00,,,,,90,98,98,10,3,30,3,3,3,3,0,0,0,0,0,0,0,0,60,100,100,100,98,100
PL18SCM-158427,167948,UT,Percent,7/22/18 0:00,,,,,100,100,100,40,0,10,0,0,20,100,100,100,100,100,100,100,100,100,10,0,80,100,80,100
PL18SCM-158427,167948,UT,Percent,7/29/18 0:00,,,,,98,100,100,10,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,100
PL18SCM-158427,167948,UT,Percent,7/30/18 0:00,,,,,100,100,100,100,100,100,100,100,100,100,30,3,0,3,3,80,90,100,100,100,98,98,100,80
PL18SCM-158427,167948,UT,Percent,7/31/18 0:00,,,,,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3
PL18SCM-158427,167948,UT,Percent,8/1/18 0:00,,,,,3,0,3,3,0,3,0,10,3,3,0,3,10,0,3,0,0,0,0,3,0,0,0,0
PL18SCM-158427,167948,UT,Percent,8/2/18 0:00,,,,,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,80,70,100
PL18SCM-158427,167948,UT,Percent,8/6/18 0:00,,,,,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,3,0,0
PL18SCM-158427,167948,UT,Percent,8/9/18 0:00,,,,,0,0,0,0,3,3,3,3,3,10,20,0,0,0,0,0,0,0,3,0,0,0,0,3
PL18SCM-158427,167948,UT,Percent,8/10/18 0:00,,,,,0,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,3,0,70,80,0,3,30
PL18SCM-158427,167948,UT,Percent,8/14/18 0:00,,,,,3,0,0,3,0,3,3,0,3,0,20,50,0,70,80,80,100,100,100,100,100,100,100,30
PL18SCM-158427,167948,UT,Percent,8/16/18 0:00,,,,,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,8/22/18 0:00,,,,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0
PL18SCM-158427,167948,UT,Percent,8/23/18 0:00,,,,,0,0,0,3,3,0,3,30,100,100,98,100,100,100,100,100,100,98,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,8/26/18 0:00,,,,,0,3,3,3,3,3,0,0,3,0,80,100,100,100,100,80,100,100,90,100,70,10,0,90
PL18SCM-158427,167948,UT,Percent,8/30/18 0:00,,,,,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,3,3,3,0,0
PL18SCM-158427,167948,UT,Percent,8/31/18 0:00,,,,,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,9/1/18 0:00,,,,,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,0,3,3,3,3,0,0
PL18SCM-158427,167948,UT,Percent,9/2/18 0:00,,,,,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,9/3/18 0:00,,,,,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,30,100,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,9/8/18 0:00,,,,,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0
PL18SCM-158427,167948,UT,Percent,9/9/18 0:00,,,,,3,0,0,0,0,0,0,3,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,9/10/18 0:00,,,,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
PL18SCM-158427,167948,UT,Percent,9/11/18 0:00,,,,,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,3,0,0,0
PL18SCM-158427,167948,UT,Percent,9/12/18 0:00,,,,,0,3,0,3,0,0,3,3,60,100,100,100,90,100,100,100,100,100,100,90,98,60,3,3
PL18SCM-158427,167948,UT,Percent,9/17/18 0:00,,,,,0,0,3,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0
PL18SCM-158427,167948,UT,Percent,9/18/18 0:00,,,,,0,0,0,0,0,0,0,0,0,3,3,3,50,100,98,100,70,90,100,100,100,100,100,100
PL18SCM-158427,167948,UT,Percent,9/19/18 0:00,,,,,98,80,50,0,20,98,100,100,100,100,100,98,98,100,98,98,98,0,20,40,80,100,70,0
PL18SCM-158427,167948,UT,Percent,9/20/18 0:00,,,,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PL18SCM-158427,167948,UT,Percent,9/21/18 0:00,,,,,0,0,10,100,100,100,60,3,3,0,98,100,100,100,100,100,100,50,0,10,50,100,100,98
PL18SCM-158427,167948,UT,Percent,9/26/18 0:00,,,,,0,0,3,3,3,0,0,0,60,100,100,70,0,30,100,100,100,100,100,50,0,0,20,30
PL18SCM-158427,167948,UT,Percent,9/27/18 0:00,,,,,3,0,50,100,98,100,100,100,50,0,20,3,3,60,100,100,100,98,100,100,80,0,0,3
PL18SCM-158427,167948,UT,Percent,9/29/18 0:00,,,,,3,3,3,3,3,3,3,0,3,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0
PL18SCM-158427,167948,UT,Percent,9/30/18 0:00,,,,,0,0,0,3,40,10,0,30,100,60,0,3,30,100,100,100,90,100,100,100,100,100,70,100
PL18SCM-158427,167948,UT,Percent,10/1/18 0:00,,,,,100,40,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,3,0
PL18SCM-158427,167948,UT,Percent,10/2/18 0:00,,,,,0,0,0,0,0,10,100,90,100,100,100,100,100,90,100,10,80,100,70,100,100,100,100,100
